rtime,p1.mean,p1.sys,p1.dia,ecg.hr,spo2.ir_amp,co2.et,co2.fi,co2.rr,aa.mac_sum,t1.temp,ppv,,,
29/05/2009 10:51,9237,12786,6959,88,359,392,0,10,98,3685,9.594,,,
29/05/2009 10:51,9408,12988,7115,88,394,392,0,10,98,3685,9.039,,,
29/05/2009 10:51,9598,13278,7234,88,403,394,0,10,98,3685,10.097,,,
29/05/2009 10:51,9870,13718,7403,88,446,393,0,10,98,3685,8.941,,,
29/05/2009 10:51,10140,14108,7560,88,420,395,0,10,98,3685,7.448,,,
29/05/2009 10:51,10154,14116,7587,88,379,391,0,10,100,3685,9.294,,,
29/05/2009 10:52,10199,14153,7643,88,357,391,0,10,98,3685,9.294,,,
29/05/2009 10:52,10492,14611,7808,87,387,394,0,10,100,3685,10.511,,,
29/05/2009 10:52,10583,14761,7905,87,395,391,0,10,98,3685,7.718,,,
29/05/2009 10:52,10667,14914,7947,87,371,391,0,10,98,3685,8.23,,,
29/05/2009 10:52,11080,15546,8178,87,329,392,0,10,98,3685,6.683,,,
29/05/2009 10:52,11157,15635,8172,86,345,392,0,10,101,3685,10.01,,,
29/05/2009 10:53,10948,15418,8074,86,366,393,0,10,98,3685,9.544,,,
29/05/2009 10:53,11127,15677,8227,86,356,394,0,10,101,3685,8.231,,,
29/05/2009 10:53,11211,15822,8226,86,318,394,0,10,98,3685,9.318,,,
29/05/2009 10:53,11066,15581,8143,86,333,394,0,10,98,3685,9.604,,,
29/05/2009 10:53,11204,15817,8255,86,363,394,0,10,98,3685,9.246,,,
29/05/2009 10:53,11161,15638,8217,86,337,391,0,10,98,3685,9.692,,,
29/05/2009 10:54,10980,15405,8061,86,331,390,0,10,99,3685,10.405,,,
29/05/2009 10:54,10992,15509,8060,86,334,395,0,10,99,3685,9.253,,,
29/05/2009 10:54,10817,15339,7907,86,340,391,0,10,99,3685,11.458,,,
29/05/2009 10:54,10617,14979,7790,86,299,394,0,10,99,3687,9.67,,,
29/05/2009 10:54,10590,14936,7758,86,343,395,0,10,98,3687,9.737,,,
29/05/2009 10:54,10515,14934,7683,87,338,394,0,10,99,3687,10.033,,,
29/05/2009 10:55,10453,14865,7671,87,359,394,0,10,99,3687,10.559,,,
29/05/2009 10:55,10414,14805,7603,87,349,395,0,10,101,3687,8.651,,,
29/05/2009 10:55,10230,14598,7479,87,319,393,0,10,98,3687,9.568,,,
29/05/2009 10:55,10137,14537,7433,87,295,394,0,10,100,3687,8.729,,,
29/05/2009 10:55,10292,14757,7492,88,322,394,0,10,98,3687,9.106,,,
29/05/2009 10:55,10249,14630,7417,88,297,393,0,10,99,3687,9.035,,,
29/05/2009 10:56,10045,14442,7267,88,314,393,0,10,98,3687,10.049,,,
29/05/2009 10:56,10132,14476,7373,88,325,395,0,10,99,3687,9.266,,,
29/05/2009 10:56,9883,14140,7222,88,342,393,0,10,98,3687,10.77,,,
29/05/2009 10:56,9797,13921,7161,88,314,393,0,10,98,3687,10.77,,,
29/05/2009 10:56,10020,14306,7288,88,324,393,0,10,98,3687,9.273,,,
29/05/2009 10:56,9751,13998,7161,87,365,393,0,10,97,3689,11.575,,,
29/05/2009 10:57,9723,13910,7129,87,331,389,0,10,99,3687,10.621,,,
29/05/2009 10:57,9819,14073,7199,87,305,391,0,10,98,3689,9.304,,,
29/05/2009 10:57,9816,13986,7206,87,284,389,0,10,100,3689,13.031,,,
29/05/2009 10:57,9505,13565,6995,87,295,389,0,10,98,3689,13.031,,,
29/05/2009 10:57,9586,13700,7039,87,324,394,0,10,98,3689,10.35,,,
29/05/2009 10:57,9732,13943,7111,87,361,392,0,10,98,3689,11.732,,,
29/05/2009 10:58,9422,13514,6938,87,335,389,0,10,98,3689,11.732,,,
29/05/2009 10:58,9463,13546,6953,86,308,392,0,10,99,3689,11.828,,,
29/05/2009 10:58,9484,13581,6938,86,298,394,0,10,98,3689,12.18,,,
29/05/2009 10:58,9195,13105,6780,86,303,389,0,10,98,3689,10.646,,,
29/05/2009 10:58,9543,13606,7009,87,321,390,0,10,99,3689,12.721,,,
29/05/2009 10:58,9150,13042,6780,87,315,389,0,10,98,3689,12.613,,,
29/05/2009 10:59,9098,12918,6756,87,274,388,0,10,99,3689,12.613,,,
29/05/2009 10:59,9237,13095,6857,87,336,390,0,10,100,3689,10.75,,,
29/05/2009 10:59,9327,13288,6875,87,364,389,0,10,100,3689,11.594,,,
29/05/2009 10:59,9123,12951,6814,87,333,393,0,10,101,3692,12.015,,,
29/05/2009 10:59,9136,12945,6818,87,300,394,0,10,103,3692,12.015,,,
29/05/2009 10:59,9138,12866,6818,87,296,389,0,10,103,3689,13.553,,,
29/05/2009 11:00,8993,12636,6655,87,318,389,0,10,99,3692,13.961,,,
29/05/2009 11:00,8947,12633,6658,87,328,388,0,10,99,3692,12.215,,,
29/05/2009 11:00,8828,12416,6632,87,376,390,0,10,98,3692,15.859,,,
29/05/2009 11:00,8650,12140,6532,87,371,386,0,10,100,3692,15.858,,,
29/05/2009 11:00,8881,12496,6665,87,336,389,0,10,98,3692,11.436,,,
29/05/2009 11:00,8785,12371,6605,87,340,389,0,10,98,3692,14.483,,,
29/05/2009 11:01,8598,12087,6538,87,333,384,0,10,98,3692,16.16,,,
29/05/2009 11:01,8673,12172,6546,87,379,387,0,10,98,3692,12.21,,,
29/05/2009 11:01,8517,11891,6485,88,368,386,0,10,98,3692,16.724,,,
29/05/2009 11:01,8556,12001,6503,88,316,384,0,10,100,3692,16.515,,,
29/05/2009 11:01,8510,11853,6472,88,318,387,0,10,98,3692,12.252,,,
29/05/2009 11:01,8417,11692,6412,88,345,383,0,10,98,3692,11.744,,,
29/05/2009 11:02,8271,11491,6282,88,350,383,0,10,98,3692,14.723,,,
29/05/2009 11:02,8351,11557,6346,88,332,386,0,10,98,3692,13.638,,,
29/05/2009 11:02,8403,11685,6392,88,355,386,0,10,100,3692,17.426,,,
29/05/2009 11:02,8050,11274,6221,88,397,384,0,10,98,3694,17.308,,,
29/05/2009 11:02,8167,11288,6225,88,352,388,0,10,98,3694,13.625,,,
29/05/2009 11:02,8342,11631,6320,88,351,384,0,10,97,3692,14.203,,,
29/05/2009 11:03,8116,11195,6219,88,396,382,0,10,98,3694,14.203,,,
29/05/2009 11:03,8238,11357,6323,88,350,384,0,10,98,3694,12.336,,,
29/05/2009 11:03,8275,11436,6319,88,379,384,0,10,98,3694,15.197,,,
29/05/2009 11:03,8056,11058,6195,89,391,383,0,10,98,3694,16.534,,,
29/05/2009 11:03,8397,11566,6389,89,360,388,0,10,98,3694,14.595,,,
29/05/2009 11:03,8484,11684,6480,90,368,396,0,10,98,3694,14.321,,,
29/05/2009 11:04,8151,11190,6277,90,390,398,0,10,98,3694,14.321,,,
29/05/2009 11:04,8014,10982,6127,90,381,390,0,10,100,3694,13.72,,,
29/05/2009 11:04,8076,10989,6226,90,412,387,0,10,99,3694,15.989,,,
29/05/2009 11:04,8137,11069,6253,90,425,389,0,10,99,3694,15.957,,,
29/05/2009 11:04,8263,11346,6325,90,386,389,0,10,98,3694,12.617,,,
29/05/2009 11:04,8405,11687,6420,90,395,400,0,10,98,3697,11.464,,,
29/05/2009 11:05,8408,11632,6406,90,445,398,0,10,99,3697,11.552,,,
29/05/2009 11:05,8353,11467,6373,90,387,395,0,10,98,3697,13.406,,,
29/05/2009 11:05,8324,11472,6352,90,392,392,0,10,98,3697,15.931,,,
29/05/2009 11:05,8287,11360,6337,89,452,388,0,10,98,3697,16.415,,,
29/05/2009 11:05,8310,11427,6341,89,448,394,0,10,98,3697,13.525,,,
29/05/2009 11:05,8437,11662,6437,89,428,390,0,10,98,3697,12.868,,,
29/05/2009 11:06,8567,11817,6532,89,471,391,0,10,100,3697,12.417,,,
29/05/2009 11:06,8683,12056,6597,89,425,392,0,10,99,3697,12.772,,,
29/05/2009 11:06,8556,11890,6494,89,412,393,0,10,100,3699,13.264,,,
29/05/2009 11:06,8294,11470,6355,89,405,389,0,10,98,3699,13.264,,,
29/05/2009 11:06,8394,11590,6392,89,421,395,0,10,98,3699,12.772,,,
29/05/2009 11:06,8585,11900,6506,89,438,392,0,10,98,3699,14.68,,,
29/05/2009 11:07,8485,11771,6478,89,468,388,0,10,98,3699,13.085,,,
29/05/2009 11:07,8569,11997,6506,89,438,390,0,10,98,3699,13.22,,,
29/05/2009 11:07,8371,11656,6367,89,422,388,0,10,100,3699,12.341,,,
29/05/2009 11:07,8258,11450,6310,89,436,391,0,10,100,3699,12.724,,,
29/05/2009 11:07,8666,12067,6594,89,483,389,0,10,98,3699,11.6,,,
29/05/2009 11:07,8798,12154,6669,89,457,388,0,10,98,3699,14.54,,,
29/05/2009 11:08,8302,11528,6362,89,362,386,0,10,100,3699,14.016,,,
29/05/2009 11:08,8474,11726,6455,89,372,386,0,10,98,3699,12.046,,,
29/05/2009 11:08,8436,11680,6422,89,414,386,0,10,98,3701,16.613,,,
29/05/2009 11:08,8349,11470,6363,89,450,386,0,10,98,3701,16.728,,,
29/05/2009 11:08,8371,11503,6384,89,420,384,0,10,100,3701,13.125,,,
29/05/2009 11:08,8404,11632,6399,89,429,383,0,10,101,3701,14.442,,,
29/05/2009 11:09,8310,11521,6322,89,487,381,0,10,98,3701,16.848,,,
29/05/2009 11:09,8319,11514,6341,89,495,382,0,10,98,3701,13.982,,,
29/05/2009 11:09,8238,11436,6281,89,503,384,0,10,99,3701,16.3,,,
29/05/2009 11:09,8260,11422,6262,89,486,380,0,10,98,3701,14.421,,,
29/05/2009 11:09,8351,11559,6368,89,473,382,0,10,100,3701,13.716,,,
29/05/2009 11:09,8293,11478,6315,89,480,379,0,10,100,3701,14.195,,,
29/05/2009 11:10,8229,11410,6292,89,496,378,0,10,99,3701,16.769,,,
29/05/2009 11:10,8367,11497,6355,89,502,380,0,10,98,3704,101.734,,,
29/05/2009 11:10,8355,11626,6349,89,493,381,0,10,98,3704,67.577,,,
29/05/2009 11:10,8283,11482,6318,89,461,377,0,10,98,3704,68.493,,,
29/05/2009 11:10,8425,11713,6303,89,432,380,0,10,99,3704,194.64,,,
29/05/2009 11:10,22950,22978,22926,89,447,380,0,10,98,3704,182.294,,,
29/05/2009 11:11,22949,22981,22849,89,467,376,0,10,98,3704,38.095,,,
29/05/2009 11:11,22936,23476,22496,89,494,378,0,10,97,3704,34.146,,,
29/05/2009 11:11,22984,23235,22804,89,477,374,0,10,98,3704,31.111,,,
29/05/2009 11:11,22891,22968,22846,89,414,381,0,10,98,3704,31.111,,,
29/05/2009 11:11,22949,22960,22941,89,415,391,0,10,99,3704,199.332,,,
29/05/2009 11:11,22953,22966,22943,89,467,389,0,10,99,3704,39.949,,,
29/05/2009 11:12,22949,22959,22939,89,486,383,0,10,98,3704,21.878,,,
29/05/2009 11:12,5074,6492,3182,89,443,394,0,10,99,3704,21.878,,,
29/05/2009 11:12,8751,12620,6500,89,408,382,0,10,99,3704,9.015,,,
29/05/2009 11:12,21085,21579,20785,89,460,391,0,10,100,3706,7.915,,,
29/05/2009 11:12,16386,17737,15329,89,360,389,0,10,98,3706,8.848,,,
29/05/2009 11:12,8615,12200,6237,89,360,393,0,10,98,3706,11.58,,,
29/05/2009 11:13,8452,11980,6137,89,146,396,0,10,100,3706,11.429,,,
29/05/2009 11:13,8525,12234,6148,89,519,399,0,10,99,3706,9.699,,,
29/05/2009 11:13,8426,12130,6069,89,509,390,0,10,98,3706,11.546,,,
29/05/2009 11:13,8341,12009,6035,89,433,393,0,10,97,3706,14.104,,,
29/05/2009 11:13,8240,11875,5991,89,417,387,0,10,98,3706,12.457,,,
29/05/2009 11:13,8022,11715,5785,89,396,384,0,10,98,3706,13.812,,,
29/05/2009 11:14,7984,11536,5753,90,385,389,0,10,98,3706,13.396,,,
29/05/2009 11:14,7846,11319,5695,91,400,388,0,10,99,3706,12.702,,,
29/05/2009 11:14,7605,11032,5531,91,396,386,0,10,98,3706,14.271,,,
29/05/2009 11:14,7525,10776,5492,91,387,386,0,10,98,3706,15.177,,,
29/05/2009 11:14,7407,10659,5376,91,380,381,0,10,98,3706,13.642,,,
29/05/2009 11:14,7203,10356,5259,92,369,385,0,10,98,3706,14.928,,,
29/05/2009 11:15,7096,10140,5179,92,359,379,0,10,98,3706,13.544,,,
29/05/2009 11:15,7079,10076,5172,92,339,382,0,10,98,3706,11.656,,,
29/05/2009 11:15,6810,9637,5004,92,321,380,0,10,98,3706,13.965,,,
29/05/2009 11:15,6733,9588,4967,92,302,383,0,10,101,3706,15.04,,,
29/05/2009 11:15,6931,9796,5073,92,295,383,0,10,98,3706,13.212,,,
29/05/2009 11:15,6742,9454,4971,92,290,380,0,10,98,3706,13.024,,,
29/05/2009 11:16,6620,9220,4878,92,288,382,0,10,98,3706,11.138,,,
29/05/2009 11:16,6668,9319,4891,92,290,384,0,10,98,3706,11.451,,,
29/05/2009 11:16,6558,9196,4804,92,295,379,0,10,99,3706,15.344,,,
29/05/2009 11:16,6530,9045,4854,92,303,388,0,10,99,3706,13.912,,,
29/05/2009 11:16,6619,9144,4894,92,315,382,0,10,98,3706,13.912,,,
29/05/2009 11:16,6584,9233,4860,92,314,379,0,10,101,3706,16.512,,,
29/05/2009 11:17,6503,9028,4822,92,333,378,0,10,101,3706,12.172,,,
29/05/2009 11:17,6498,9013,4844,92,365,377,0,10,98,3706,11.261,,,
29/05/2009 11:17,6549,9060,4846,92,378,380,0,10,98,3706,11.379,,,
29/05/2009 11:17,6521,8981,4851,92,380,378,0,10,99,3706,14.38,,,
29/05/2009 11:17,6749,9315,5016,92,403,378,0,10,100,3706,14.38,,,
29/05/2009 11:17,6765,9359,5013,92,430,378,0,10,99,3706,14.25,,,
29/05/2009 11:18,6673,9186,4980,92,451,378,0,10,98,3706,13.419,,,
29/05/2009 11:18,6659,9222,4948,92,455,378,0,10,100,3709,13.419,,,
29/05/2009 11:18,6663,9186,4976,92,454,376,0,10,99,3709,12.933,,,
29/05/2009 11:18,6640,9139,4940,92,472,380,0,10,98,3706,14.956,,,
29/05/2009 11:18,6594,9049,4917,92,499,377,0,10,100,3709,10.486,,,
29/05/2009 11:18,6597,9080,4898,92,530,377,0,10,98,3706,14.435,,,
29/05/2009 11:19,6682,9166,4958,92,558,378,0,10,98,3706,14.179,,,
29/05/2009 11:19,6666,9129,4980,92,583,374,0,10,98,3706,10.883,,,
29/05/2009 11:19,6657,9140,4975,92,597,376,0,10,98,3709,13.18,,,
29/05/2009 11:19,6795,9301,5067,92,611,376,0,10,99,3709,14.215,,,
29/05/2009 11:19,6919,9514,5180,92,627,373,0,10,98,3706,12.449,,,
29/05/2009 11:19,6834,9361,5103,92,629,374,0,10,98,3706,12.071,,,
29/05/2009 11:20,6957,9564,5217,92,634,372,0,10,98,3709,10.44,,,
29/05/2009 11:20,7120,9855,5296,92,639,375,0,10,100,3709,11.921,,,
29/05/2009 11:20,7181,9946,5351,91,634,381,0,10,100,3709,14.289,,,
29/05/2009 11:20,7115,9885,5287,90,638,378,0,10,98,3709,13.715,,,
29/05/2009 11:20,7266,10114,5364,90,636,382,0,10,99,3709,11.974,,,
29/05/2009 11:20,7099,9890,5259,90,638,374,0,10,100,3709,12.096,,,
29/05/2009 11:21,7102,9903,5261,90,646,377,0,10,98,3709,15.277,,,
29/05/2009 11:21,7327,10231,5416,90,648,375,0,10,101,3709,12.076,,,
29/05/2009 11:21,7102,9900,5291,90,645,374,0,10,99,3709,10.247,,,
29/05/2009 11:21,7065,9929,5237,90,626,377,0,10,98,3709,15.416,,,
29/05/2009 11:21,7354,10290,5420,90,653,378,0,10,100,3709,10.43,,,
29/05/2009 11:21,7272,10192,5371,90,650,373,0,10,99,3709,9.782,,,
29/05/2009 11:22,7086,9845,5248,90,660,366,0,10,98,3709,9.407,,,
29/05/2009 11:22,7359,10265,5465,89,666,373,0,10,100,3709,12.079,,,
29/05/2009 11:22,7362,10142,5438,89,679,372,0,10,100,3709,12.088,,,
29/05/2009 11:22,7287,10156,5389,89,655,370,0,10,99,3709,12.153,,,
29/05/2009 11:22,7287,10233,5386,89,668,377,0,10,98,3709,14.11,,,
29/05/2009 11:22,7309,10223,5387,89,656,373,0,10,101,3709,13.569,,,
29/05/2009 11:23,7321,10285,5385,89,660,373,0,10,99,3709,13.569,,,
29/05/2009 11:23,7295,10249,5388,89,674,370,0,10,99,3709,11.326,,,
29/05/2009 11:23,7290,10199,5408,89,637,370,0,10,98,3709,10.638,,,
29/05/2009 11:23,7273,10132,5381,89,662,368,0,10,101,3709,11.52,,,
29/05/2009 11:23,7379,10300,5472,89,663,371,0,10,100,3709,11.295,,,
29/05/2009 11:23,7389,10332,5476,89,653,370,0,10,100,3709,11.919,,,
29/05/2009 11:24,7676,10742,5696,89,643,371,0,10,99,3709,13.264,,,
29/05/2009 11:24,7705,10832,5690,89,636,369,0,10,101,3711,11.967,,,
29/05/2009 11:24,7564,10632,5575,89,620,375,0,10,100,3709,12.224,,,
29/05/2009 11:24,7668,10797,5637,89,629,372,0,10,99,3711,12.95,,,
29/05/2009 11:24,7818,11043,5735,89,641,375,0,10,99,3711,12.723,,,
29/05/2009 11:24,7765,10945,5702,89,621,373,0,10,98,3711,13.463,,,
29/05/2009 11:25,7816,11088,5737,89,607,372,0,10,100,3711,13.943,,,
29/05/2009 11:25,7978,11317,5905,89,600,373,0,10,99,3711,13.173,,,
29/05/2009 11:25,7952,11237,5844,89,593,373,0,10,99,3711,11.473,,,
29/05/2009 11:25,7791,11040,5702,89,578,372,0,10,100,3711,12.124,,,
29/05/2009 11:25,8045,11439,5858,89,563,376,0,10,103,3711,9.699,,,
29/05/2009 11:25,8125,11597,5934,89,549,376,0,10,103,3711,13.409,,,
29/05/2009 11:26,8176,11678,5948,89,544,376,0,10,103,3711,11.2,,,
29/05/2009 11:26,8276,11881,6049,89,516,378,0,10,99,3711,10.9,,,
29/05/2009 11:26,8111,11636,5903,88,492,373,0,10,100,3711,12.241,,,
29/05/2009 11:26,8109,11648,5905,88,475,373,0,10,100,3711,12.017,,,
29/05/2009 11:26,8383,12101,6077,88,462,371,0,10,100,3711,11.298,,,
29/05/2009 11:26,8398,12099,6068,88,468,373,0,10,102,3711,11.328,,,
29/05/2009 11:27,8440,12140,6117,88,464,376,0,10,102,3711,11.825,,,
29/05/2009 11:27,8446,12237,6104,88,458,375,0,10,103,3711,9.539,,,
29/05/2009 11:27,8435,12163,6115,88,436,378,0,10,103,3711,10.283,,,
29/05/2009 11:27,8392,12083,6079,88,440,386,0,10,104,3713,10.473,,,
29/05/2009 11:27,8491,12288,6127,88,454,377,0,10,103,3713,9.352,,,
29/05/2009 11:27,8560,12366,6165,88,450,373,0,10,101,3713,10.4,,,
29/05/2009 11:28,8699,12587,6245,88,459,373,0,10,98,3713,10.4,,,
29/05/2009 11:28,8560,12394,6167,88,439,377,0,10,101,3713,9.478,,,
29/05/2009 11:28,8616,12513,6195,88,440,376,0,10,101,3713,9.617,,,
29/05/2009 11:28,8699,12664,6243,88,423,373,0,10,101,3713,9.617,,,
29/05/2009 11:28,8769,12725,6288,88,419,379,0,10,98,3713,10.905,,,
29/05/2009 11:28,8755,12758,6269,88,410,372,0,10,98,3713,8.758,,,
29/05/2009 11:29,8737,12742,6261,88,412,376,0,10,99,3713,8.758,,,
29/05/2009 11:29,8784,12758,6300,88,410,375,0,10,100,3713,9.322,,,
29/05/2009 11:29,8748,12728,6288,88,399,377,0,10,103,3713,9.087,,,
29/05/2009 11:29,8932,12981,6387,88,391,378,0,10,100,3713,8.922,,,
29/05/2009 11:29,9080,13160,6464,88,365,378,0,10,102,3713,9.432,,,
29/05/2009 11:29,9035,13192,6460,88,374,377,0,10,100,3713,10.703,,,
29/05/2009 11:30,9043,13212,6480,88,373,376,0,10,101,3713,10.667,,,
29/05/2009 11:30,9201,13428,6565,88,361,375,0,10,100,3713,10.358,,,
29/05/2009 11:30,9022,13157,6460,88,361,378,0,10,101,3713,10.265,,,
29/05/2009 11:30,8988,13076,6435,88,353,381,0,10,100,3713,10.265,,,
29/05/2009 11:30,9235,13430,6551,88,352,378,0,10,99,3713,11.987,,,
29/05/2009 11:30,9071,13274,6465,88,348,377,0,10,100,3713,11.143,,,
29/05/2009 11:31,8996,13305,6443,88,341,380,0,10,101,3713,11.143,,,
29/05/2009 11:31,9064,13248,6460,88,354,377,0,10,102,3713,9.568,,,
29/05/2009 11:31,9082,13400,6476,88,350,377,0,10,100,3713,10.671,,,
29/05/2009 11:31,8971,13132,6404,88,345,378,0,10,101,3716,10.595,,,
29/05/2009 11:31,9051,13300,6439,88,332,379,0,10,100,3716,10.892,,,
29/05/2009 11:31,9058,13360,6424,88,333,377,0,10,100,3713,10.464,,,
29/05/2009 11:32,9002,13163,6415,88,330,377,0,10,100,3716,10.464,,,
29/05/2009 11:32,8996,13313,6428,87,333,377,0,10,98,3716,9.625,,,
29/05/2009 11:32,8966,13216,6395,87,327,377,0,10,100,3716,10.959,,,
29/05/2009 11:32,9045,13288,6430,87,331,378,0,10,102,3716,10.185,,,
29/05/2009 11:32,9047,13340,6447,87,328,378,0,10,100,3716,10.185,,,
29/05/2009 11:32,9127,13349,6497,87,344,376,0,10,99,3716,9.968,,,
29/05/2009 11:33,9067,13239,6457,86,354,377,0,10,101,3716,10.239,,,
29/05/2009 11:33,9066,13267,6499,86,379,379,0,10,99,3716,10.845,,,
29/05/2009 11:33,9062,13276,6477,86,403,377,0,10,100,3716,9.607,,,
29/05/2009 11:33,9170,13433,6536,86,364,379,0,10,101,3716,10.199,,,
29/05/2009 11:33,9201,13431,6575,86,354,381,0,10,101,3716,9.665,,,
29/05/2009 11:33,9242,13511,6560,86,357,381,0,10,101,3716,9.658,,,
29/05/2009 11:34,9181,13467,6545,86,371,378,0,10,101,3716,11.407,,,
29/05/2009 11:34,9110,13328,6475,86,360,380,0,10,104,3716,8.749,,,
29/05/2009 11:34,9124,13443,6483,86,365,385,0,10,100,3716,10.219,,,
29/05/2009 11:34,9194,13502,6544,86,385,381,0,10,99,3716,9.521,,,
29/05/2009 11:34,9362,13704,6607,86,367,383,0,10,100,3716,10.301,,,
29/05/2009 11:34,9230,13641,6557,86,383,378,0,10,100,3716,10.321,,,
29/05/2009 11:35,9257,13635,6547,86,389,384,0,10,101,3716,11.217,,,
29/05/2009 11:35,9381,13845,6634,86,374,380,0,10,100,3716,8.7,,,
29/05/2009 11:35,9366,13813,6628,86,373,382,0,10,102,3718,9.896,,,
29/05/2009 11:35,9328,13808,6606,86,352,382,0,10,102,3718,8.65,,,
29/05/2009 11:35,9582,14254,6798,86,326,388,0,10,100,3718,9.912,,,
29/05/2009 11:35,9572,14197,6707,86,308,379,0,10,102,3716,9.281,,,
29/05/2009 11:36,9501,14128,6670,86,282,384,0,10,101,3718,9.558,,,
29/05/2009 11:36,9584,14241,6730,86,289,384,0,10,101,3718,8.079,,,
29/05/2009 11:36,9588,14250,6741,86,278,385,0,10,102,3718,8.52,,,
29/05/2009 11:36,9526,14173,6707,86,268,385,0,10,101,3718,8.167,,,
29/05/2009 11:36,9621,14308,6749,86,275,384,0,10,98,3718,7.158,,,
29/05/2009 11:36,9658,14379,6756,86,284,386,0,10,101,3718,8.371,,,
29/05/2009 11:37,9590,14240,6715,85,283,383,0,10,101,3718,7.951,,,
29/05/2009 11:37,9641,14323,6749,85,278,384,0,10,102,3718,7.844,,,
29/05/2009 11:37,9673,14324,6758,85,286,384,0,10,101,3718,7.844,,,
29/05/2009 11:37,9655,14403,6749,85,289,384,0,10,101,3718,9.343,,,
29/05/2009 11:37,9690,14505,6799,85,282,385,0,10,101,3718,9.343,,,
29/05/2009 11:37,9675,14387,6784,85,283,387,0,10,100,3718,9.542,,,
29/05/2009 11:38,9510,14193,6664,85,283,383,0,10,100,3718,8.803,,,
29/05/2009 11:38,9590,14287,6727,85,285,384,0,10,99,3718,7.862,,,
29/05/2009 11:38,9604,14309,6744,85,296,386,0,10,101,3718,8.651,,,
29/05/2009 11:38,9662,14379,6752,85,278,386,0,10,102,3718,8.199,,,
29/05/2009 11:38,9820,14642,6865,85,285,388,0,10,99,3718,6.118,,,
29/05/2009 11:38,9798,14613,6847,85,278,387,0,10,101,3718,8.946,,,
29/05/2009 11:39,9855,14674,6888,85,265,386,0,10,102,3718,9.218,,,
29/05/2009 11:39,9962,14795,6951,85,263,388,0,10,101,3718,7.992,,,
29/05/2009 11:39,9820,14604,6863,85,269,386,0,10,100,3718,7.916,,,
29/05/2009 11:39,9807,14599,6864,85,263,387,0,10,102,3718,6.928,,,
29/05/2009 11:39,9911,14775,6912,85,266,391,0,10,102,3718,7.727,,,
29/05/2009 11:39,9969,14856,6967,85,283,387,0,10,102,3720,7.727,,,
29/05/2009 11:40,9938,14751,6930,84,271,389,0,10,102,3720,7.869,,,
29/05/2009 11:40,9938,14816,6925,84,284,384,0,10,100,3720,7.34,,,
29/05/2009 11:40,9874,14720,6903,84,276,387,0,10,101,3720,7.567,,,
29/05/2009 11:40,9791,14653,6849,84,272,390,0,10,100,3720,7.23,,,
29/05/2009 11:40,9978,14881,6956,84,287,390,0,10,102,3720,6.77,,,
29/05/2009 11:40,10061,14994,6980,84,275,389,0,10,100,3720,8.748,,,
29/05/2009 11:41,9938,14850,6924,83,267,391,0,10,103,3720,7.437,,,
29/05/2009 11:41,10026,14991,6975,83,272,390,0,10,99,3720,7.059,,,
29/05/2009 11:41,9993,14949,6944,83,278,386,0,10,100,3720,8.163,,,
29/05/2009 11:41,9938,14887,6920,83,257,388,0,10,100,3720,7.011,,,
29/05/2009 11:41,10047,15009,6976,83,249,390,0,10,100,3720,7.257,,,
29/05/2009 11:41,10082,15090,6978,83,249,390,0,10,101,3720,7.257,,,
29/05/2009 11:42,10108,15119,6997,83,250,390,0,10,102,3720,7.346,,,
29/05/2009 11:42,10103,15130,7013,83,241,387,0,10,100,3720,7.071,,,
29/05/2009 11:42,10125,15104,7024,83,239,389,0,10,100,3720,7.235,,,
29/05/2009 11:42,10120,15171,7022,83,234,395,0,10,101,3720,6.573,,,
29/05/2009 11:42,10134,15162,7045,83,237,388,0,10,101,3720,7.273,,,
29/05/2009 11:42,10096,15117,7019,83,238,387,0,10,99,3720,7.273,,,
29/05/2009 11:43,10058,15031,6997,83,232,387,0,10,102,3723,7.056,,,
29/05/2009 11:43,9979,14888,6956,83,227,400,0,10,102,3720,7.22,,,
29/05/2009 11:43,9984,14941,6916,83,225,384,0,10,99,3720,7.22,,,
29/05/2009 11:43,10067,15093,6963,83,238,391,0,10,100,3723,7.138,,,
29/05/2009 11:43,10152,15152,7036,83,246,400,0,10,101,3723,7.702,,,
29/05/2009 11:43,10046,15013,6981,83,235,396,0,10,100,3723,7.702,,,
29/05/2009 11:44,9955,14884,6905,83,230,389,0,10,103,3723,7.732,,,
29/05/2009 11:44,10047,15056,6955,83,233,392,0,10,101,3723,8.323,,,
29/05/2009 11:44,9909,14877,6875,83,235,388,0,10,103,3723,7.476,,,
29/05/2009 11:44,9894,14830,6853,83,230,391,0,10,101,3723,6.748,,,
29/05/2009 11:44,9925,14910,6855,83,246,388,0,10,100,3723,7.464,,,
29/05/2009 11:44,9948,14907,6868,83,246,394,0,10,100,3723,7.464,,,
29/05/2009 11:45,9841,14787,6815,83,242,392,0,10,100,3723,7.361,,,
29/05/2009 11:45,9978,14966,6913,83,239,392,0,10,100,3723,6.248,,,
29/05/2009 11:45,9981,14981,6885,83,234,394,0,10,100,3723,6.305,,,
29/05/2009 11:45,9912,14857,6870,83,225,394,0,10,101,3723,6.6,,,
29/05/2009 11:45,10054,15056,6951,83,221,391,0,10,100,3723,6.13,,,
29/05/2009 11:45,10052,15063,6906,83,233,394,0,10,100,3723,7.651,,,
29/05/2009 11:46,9975,14954,6895,83,236,393,0,10,99,3723,7.448,,,
